timestamp, utilization.gpu [%], memory.used [MiB], memory.total [MiB]
2026/04/14 11:24:11.035, 0 %, 0 MiB, 81920 MiB
2026/04/14 11:24:16.036, 0 %, 491 MiB, 81920 MiB
2026/04/14 11:24:16.036, 0 %, 0 MiB, 81920 MiB
2026/04/14 11:24:21.037, 0 %, 491 MiB, 81920 MiB
2026/04/14 11:24:21.037, 0 %, 0 MiB, 81920 MiB
2026/04/14 11:24:26.038, 0 %, 491 MiB, 81920 MiB
2026/04/14 11:24:26.038, 0 %, 0 MiB, 81920 MiB
2026/04/14 11:24:31.039, 0 %, 491 MiB, 81920 MiB
2026/04/14 11:24:31.039, 0 %, 0 MiB, 81920 MiB
2026/04/14 11:24:36.040, 0 %, 491 MiB, 81920 MiB
2026/04/14 11:24:36.040, 0 %, 0 MiB, 81920 MiB
2026/04/14 11:24:41.040, 0 %, 491 MiB, 81920 MiB
2026/04/14 11:24:41.041, 0 %, 0 MiB, 81920 MiB
2026/04/14 11:24:46.041, 0 %, 491 MiB, 81920 MiB
2026/04/14 11:24:46.041, 0 %, 0 MiB, 81920 MiB
2026/04/14 11:24:51.042, 0 %, 491 MiB, 81920 MiB
2026/04/14 11:24:51.042, 0 %, 0 MiB, 81920 MiB
2026/04/14 11:24:56.043, 0 %, 491 MiB, 81920 MiB
2026/04/14 11:24:56.043, 0 %, 0 MiB, 81920 MiB
2026/04/14 11:25:01.044, 0 %, 491 MiB, 81920 MiB
2026/04/14 11:25:01.044, 0 %, 0 MiB, 81920 MiB
2026/04/14 11:25:06.045, 0 %, 491 MiB, 81920 MiB
2026/04/14 11:25:06.045, 0 %, 0 MiB, 81920 MiB
2026/04/14 11:25:11.046, 0 %, 491 MiB, 81920 MiB
2026/04/14 11:25:11.046, 0 %, 0 MiB, 81920 MiB
2026/04/14 11:25:16.047, 0 %, 491 MiB, 81920 MiB
2026/04/14 11:25:16.047, 0 %, 0 MiB, 81920 MiB
